0.992494167342231,-0.6757521507789408,0
0.42840784409076527,-0.9400060669929688,0
0.4467808807140796,-0.8983769193206828,0
0.17857958638911464,0.32646683647280006,1
0.2606360674351589,-0.317989900567067,0
0.5584308810715384,0.3809890927884998,1
0.09246807402411239,0.8364398627488914,1
0.39203803502466106,-0.5696985957294172,0
0.9799024088796582,0.9778870721365371,1
-0.1730004005380048,-0.3600899265569606,1
-0.9018193570968931,-0.7365368925289957,1
-0.20003576271480128,-0.7017076695295517,1
-0.7212652787949714,-0.4204806891352866,1
-0.7919138083681905,-0.9111325538595689,1
-0.3903895551657419,-0.4354951261910245,1
-0.6169812070443565,-0.9552019162014287,1
-0.6063017035658722,0.27133802102444937,0
-0.07495405885719153,0.4745046975954854,0
0.8942161489398208,0.48463568651886324,1
-0.9649387835850667,-0.2484937632415425,1
0.49894578307266246,-0.9986930202915305,0
-0.33268507057389685,-0.01662877557236575,1
0.018663089258925014,-0.8482762066547851,0
0.5102888329676505,-0.022863380240757403,0
0.7411889861520717,0.22066056506564236,1
-0.4259668617735548,-0.993257816716967,1
0.5188603120540203,-0.2570344953105408,0
0.08151105114323132,-0.18823681310029938,0
0.3401124899274497,-0.06295579582081245,0
-0.9796461935490988,-0.7508142855302959,1
0.8001030057327883,-0.18624242347869746,0
0.21494638268617772,0.06230604523606398,1
0.3999392141346134,-0.8147710846984764,0
-0.45845340825789527,-0.33101394049238486,1
-0.24441136313285283,0.07373165824646133,0
-0.43399109553272286,0.22685295934127736,0
0.5374612779358021,-0.9606015321266894,0
0.7659941972977389,-0.7794975192917961,0
0.5721160848857154,0.6228069584766907,1
0.9137296395985757,-0.4913609848309817,0
-0.14716183109843617,0.25523524809914866,0
-0.535516582195511,-0.6225892521308758,1
-0.599137133919327,0.47612443173662955,0
-0.782401708007429,0.34119522429913096,0
-0.762477429586347,0.6464732147568597,0
-0.17982709134816965,-0.9628479104003049,1
0.44761901142506,0.7255212654076146,1
0.6977102909062156,0.6568741876993198,1
0.9074150498330287,-0.8997174136020698,0
-0.038387692043692745,0.49691175511224817,0
-0.35062679706939703,-0.48108256725765663,1
0.6961048385671598,0.4538440772544663,1
0.3041579253300517,-0.007303204175908018,0
-0.179520479629393,0.355793410932683,0
0.7893489519655215,0.754215138623934,1
-0.6694693090719763,-0.13217775891165462,1
0.935237772612898,0.46311640794144093,1
-0.21158937613777518,0.3915299182206675,0
0.24627467327341646,-0.7319379021196151,0
-0.9870321644331852,-0.7982483147224062,1
-0.46988599693817723,0.5411182299087958,0
-0.1547425293555924,0.6787679671555478,0
-0.027565134580220807,-0.8752108167923549,1
-0.7162140547876452,-0.5488494954195362,1
-0.6772348727842878,0.4118502580778458,0
-0.88116381566326,0.7872630795601427,0
-0.6645561589993463,0.2303051949881283,0
0.15326002479173884,-0.4846315659873379,0
-0.52178175397947,-0.20219074756072342,1
-0.4863791712056371,-0.3659823049015014,1
0.9763851631909439,0.7502672752190445,1
0.7570914853375379,-0.1880105779733181,0
0.026110841549126018,-0.769709912026376,0
0.1353626071919345,-0.9491555427253531,0
0.5272442714746122,0.4851409165043705,1
0.6450604820837307,-0.9137200008305502,0
0.5845660147993463,-0.7828492781619731,0
-0.3015489590430458,-0.03267213822188153,1
0.8238649310312829,0.39955655134635815,1
0.17775698599906575,0.09302874301826147,1
-0.6215361368861712,-0.7027212106946608,1
-0.3600485864714531,0.600759973367486,0
-0.8746793289021544,-0.33762890734190143,1
0.47224701719823026,-0.01648385030923838,0
-0.011728062221119329,-0.8114379122656019,1
-0.15010209822784493,0.8973104879956406,0
0.816562335576555,-0.6466556162911765,0
-0.6674916503913426,0.4639153296437504,0
-0.48133619298844854,0.4336755379215722,0
-0.2681763745323691,0.5237875195910624,0
0.4193673892368115,0.6605568909758937,1
-0.8970331165626555,0.7536827575798659,0
0.11460712551379637,-0.44159788420335255,0
-0.28829714467176637,0.1725983930816828,0
-0.759137572701154,-0.10753041226574633,1
0.6769302283579479,0.5738967571579077,1
0.2285019022036745,-0.9219984728305655,0
-0.6561613845045493,-0.37092942268514495,1
-0.6634463484800108,0.7288427779352078,0
0.533148744429949,0.03617658959228698,1
-0.657292339414788,-0.9227384366037557,1
0.3798660630033912,0.09601255174959711,1
0.42723575528850843,-0.9247135609497348,0
0.28817300361282605,0.6440905146344378,1
0.059913730844270985,-0.032738775430794176,0
0.605219021490204,0.09549895758290416,1
0.7868880284451976,0.6303389008181866,1
-0.0937128614170537,0.06884099333415361,0
-0.49188406254160233,-0.04405196622427243,1
-0.31381902210510093,0.8436214030086935,0
0.2669593645129984,0.12845590013363095,1
-0.8017647385906008,0.7551796694334856,0
0.8014913105676573,-0.7250816897330767,0
0.8221065527557536,-0.9268012275386182,0
0.7046869243836147,0.849582668298331,1
-0.042672349002836896,-0.9511491261300093,1
-0.12903502059947258,0.5390220598987157,0
0.7792368279564663,0.5407587559832907,1
0.7173180106826078,0.5714461035544447,1
-0.9982946100527705,0.17303962591743383,0
0.5819733293736242,0.8420783897013415,1
-0.5232418663116838,0.9169824951003387,0
-0.6771101497287972,0.18099375345972657,0
0.2512287895987608,-0.2621080013475876,0
0.9695908215745817,0.3374129950858453,1
0.6192907008510105,0.15373016690777286,1
0.6759673618911382,-0.5777266267871044,0
-0.26751782775279187,0.3038253137827218,0
0.3207196009485902,-0.3430572855890637,0
-0.03128124312651481,-0.9741115879590092,1
0.5443238265612205,-0.0010851684484654012,0
-0.7833383184461478,0.6742755810999488,0
-0.7147219909651614,-0.4507294203321275,1
-0.47663987794476403,-0.5626338311760792,1
0.6155789708921728,-0.004593348637133454,0
-0.7307034750421684,-0.5082779726189566,1
-0.20000831217027937,-0.0828019463205456,1
0.38172662608117025,-0.7121207817777682,0
-0.8308052065022857,-0.3720393115440983,1
-0.25516093915361093,0.18165129814484438,0
-0.12100361927077219,0.4895835781881166,0
0.4323131053671272,-0.5900325902428727,0
0.392224483346471,0.464209784209334,1
0.5890118451105475,0.6974721782735671,1
-0.9063772820387683,-0.015393577605274045,1
0.7835535944299998,0.7391960440763305,1
0.80273551637199,-0.2795024923451379,0
0.5418829250735002,0.5291373902218104,1
